Year,PopulationSize,Total_palmata,Total_cervicornis,Total_prolifera,Ratio_palmata_to_cervicornis,cervicornis_ancestry_in_palmata,palmata_ancestry_in_cervicornis,palmata_ancestry_in_prolifera,cervicornis_ancestry_in_prolifera
397,632,211,200,221,1.055,0.554809,0.4116,0.432993,0.567007
398,625,211,207,207,1.01932,0.555671,0.411468,0.433048,0.566952
399,621,210,201,210,1.04478,0.556458,0.411325,0.432425,0.567575
400,627,211,201,215,1.04975,0.556506,0.411449,0.432136,0.567864
401,616,200,203,213,0.985222,0.556289,0.411738,0.431705,0.568295
402,629,206,209,214,0.985646,0.556167,0.411971,0.432367,0.567633
403,633,207,207,219,1.0,0.556017,0.412455,0.431406,0.568594
404,620,211,202,207,1.04455,0.556506,0.412115,0.42983,0.57017
405,624,210,204,210,1.02941,0.555494,0.411996,0.429195,0.570805
406,651,214,209,228,1.02392,0.556068,0.412125,0.429224,0.570776
407,620,209,198,213,1.05556,0.556225,0.413239,0.427815,0.572185
408,621,209,202,210,1.03465,0.556437,0.412784,0.427481,0.572519
409,628,214,201,213,1.06468,0.557071,0.413105,0.427084,0.572916
410,620,208,204,208,1.01961,0.556479,0.412965,0.427172,0.572828
411,618,208,202,208,1.0297,0.556836,0.412475,0.425855,0.574145
412,626,205,206,215,0.995146,0.556158,0.413784,0.426592,0.573408
413,619,207,203,209,1.0197,0.556661,0.413818,0.426595,0.573405
414,614,206,202,206,1.0198,0.557015,0.414793,0.425791,0.574209
415,622,209,204,209,1.02451,0.557664,0.414668,0.425315,0.574685
416,641,212,206,223,1.02913,0.559339,0.414476,0.425424,0.574576
417,624,212,204,208,1.03922,0.560037,0.413225,0.426027,0.573973
418,625,209,204,212,1.02451,0.559873,0.412884,0.427258,0.572742
419,618,205,204,209,1.0049,0.559449,0.412913,0.427306,0.572694
420,615,208,199,208,1.04523,0.560663,0.41243,0.427019,0.572981
421,630,211,201,218,1.04975,0.56067,0.412997,0.427197,0.572803
422,631,212,202,217,1.0495,0.5608,0.413063,0.427787,0.572213
423,631,212,203,216,1.04433,0.560977,0.412838,0.428596,0.571404
424,630,210,207,213,1.01449,0.561633,0.413632,0.429368,0.570632
425,630,211,208,211,1.01442,0.56208,0.414082,0.42876,0.57124
426,633,211,211,211,1.0,0.562239,0.414575,0.429036,0.570964
427,625,210,200,215,1.05,0.562859,0.414065,0.429871,0.570129
428,623,209,206,208,1.01456,0.562036,0.414212,0.429172,0.570828
429,627,211,203,213,1.03941,0.562799,0.414041,0.428372,0.571628
430,626,209,202,215,1.03465,0.563353,0.413881,0.42851,0.57149
431,624,208,205,211,1.01463,0.563721,0.414001,0.428506,0.571494
432,623,207,206,210,1.00485,0.563731,0.41428,0.428196,0.571804
433,619,206,200,213,1.03,0.564474,0.414443,0.427314,0.572686
434,626,211,204,211,1.03431,0.565163,0.414568,0.427098,0.572902
435,627,206,206,215,1.0,0.565384,0.414917,0.426848,0.573152
436,626,209,203,214,1.02956,0.565875,0.415626,0.426664,0.573336
437,614,208,205,201,1.01463,0.565274,0.415275,0.425755,0.574245
438,622,206,204,212,1.0098,0.565658,0.415232,0.425543,0.574457
439,635,211,204,220,1.03431,0.565167,0.416141,0.425301,0.574699
440,627,202,205,220,0.985366,0.564936,0.416168,0.42522,0.57478
441,612,202,206,204,0.980583,0.564505,0.416379,0.423835,0.576165
442,626,210,206,210,1.01942,0.564976,0.416464,0.422784,0.577216
443,619,204,204,211,1.0,0.564608,0.415464,0.423033,0.576967
444,615,202,203,210,0.995074,0.564854,0.415973,0.423654,0.576346
445,620,206,204,210,1.0098,0.564942,0.416142,0.424643,0.575357
446,621,208,204,209,1.01961,0.56456,0.416083,0.424855,0.575145
447,632,210,205,217,1.02439,0.564972,0.416174,0.424076,0.575924
448,621,209,204,208,1.02451,0.564921,0.416489,0.423927,0.576073
449,629,208,207,214,1.00483,0.564809,0.416508,0.424118,0.575882
450,627,211,198,218,1.06566,0.565203,0.416647,0.424047,0.575953
451,632,208,202,222,1.0297,0.565724,0.417168,0.423022,0.576978
452,635,211,206,218,1.02427,0.566375,0.417347,0.423209,0.576791
453,624,207,210,207,0.985714,0.566913,0.417267,0.422626,0.577374
454,628,209,206,213,1.01456,0.567149,0.418345,0.423093,0.576907
455,640,210,207,223,1.01449,0.567298,0.418379,0.423059,0.576941
456,621,208,195,218,1.06667,0.567125,0.418745,0.423327,0.576673
457,627,208,201,218,1.03483,0.567514,0.418832,0.423635,0.576365
458,621,207,204,210,1.01471,0.568568,0.418897,0.422966,0.577034
459,625,205,206,214,0.995146,0.568662,0.418881,0.422654,0.577346
460,621,206,207,208,0.995169,0.569101,0.418778,0.422945,0.577055
461,618,206,196,216,1.05102,0.569052,0.419516,0.422871,0.577129
462,614,203,203,208,1.0,0.568872,0.419493,0.422696,0.577304
463,626,205,208,213,0.985577,0.568793,0.419904,0.423105,0.576895
464,639,206,205,228,1.00488,0.568177,0.419714,0.423685,0.576315
465,615,204,205,206,0.995122,0.569255,0.419873,0.424119,0.575881
466,622,209,201,212,1.0398,0.569243,0.419167,0.424587,0.575413
467,626,214,203,209,1.05419,0.56963,0.419225,0.425137,0.574863
468,626,211,204,211,1.03431,0.569746,0.419321,0.42467,0.57533
469,622,207,204,211,1.01471,0.570377,0.419927,0.424098,0.575902
470,624,213,202,209,1.05446,0.569879,0.419723,0.424342,0.575658
471,612,206,198,208,1.0404,0.570059,0.419798,0.424704,0.575296
472,620,210,201,209,1.04478,0.570582,0.419617,0.425213,0.574787
473,632,206,207,219,0.995169,0.570799,0.419795,0.424202,0.575798
474,624,205,207,212,0.990338,0.570167,0.418576,0.424193,0.575807
475,636,214,203,219,1.05419,0.569447,0.418252,0.424845,0.575155
476,618,199,205,214,0.970732,0.568873,0.417699,0.426073,0.573927
477,615,206,202,207,1.0198,0.568447,0.417874,0.426696,0.573304
478,618,206,202,210,1.0198,0.568355,0.418527,0.425852,0.574148
479,630,213,204,213,1.04412,0.568663,0.418519,0.425364,0.574636
480,630,208,206,216,1.00971,0.56913,0.418554,0.425804,0.574196
481,628,205,208,215,0.985577,0.569083,0.418907,0.426282,0.573718
482,631,204,207,220,0.985507,0.568983,0.418935,0.425583,0.574417
483,634,209,208,217,1.00481,0.568853,0.4187,0.425588,0.574412
484,624,204,203,217,1.00493,0.569014,0.418254,0.42528,0.57472
485,631,210,203,218,1.03448,0.570026,0.418678,0.426076,0.573924
486,633,203,207,223,0.980676,0.569663,0.418724,0.425845,0.574155
487,631,208,207,216,1.00483,0.56944,0.418651,0.426371,0.573629
488,630,209,204,217,1.02451,0.569331,0.417987,0.426945,0.573055
489,629,212,207,210,1.02415,0.568836,0.418714,0.426571,0.573429
490,619,200,206,213,0.970874,0.568284,0.419151,0.42723,0.57277
491,614,206,199,209,1.03518,0.568633,0.418807,0.427443,0.572557
492,624,212,204,208,1.03922,0.568343,0.418479,0.427088,0.572912
493,633,213,206,214,1.03398,0.568312,0.418715,0.427488,0.572512
494,626,202,205,219,0.985366,0.568045,0.419803,0.427799,0.572201
495,629,211,201,217,1.04975,0.568688,0.419669,0.426804,0.573196
496,635,216,207,212,1.04348,0.569007,0.419863,0.426549,0.573451
497,640,212,208,220,1.01923,0.568612,0.420332,0.426057,0.573943
498,640,212,200,228,1.06,0.568836,0.420873,0.42739,0.57261
499,623,206,203,214,1.01478,0.568383,0.421103,0.426638,0.573362
500,628,211,204,213,1.03431,0.56887,0.421227,0.426989,0.573011
501,623,210,202,211,1.0396,0.570195,0.42136,0.42691,0.57309
502,639,208,209,222,0.995215,0.570335,0.421057,0.427067,0.572933
503,632,219,202,211,1.08416,0.570063,0.421223,0.42595,0.57405
504,636,215,208,213,1.03365,0.569038,0.421321,0.425475,0.574525
505,619,201,208,210,0.966346,0.569472,0.421228,0.425162,0.574838
506,622,205,197,220,1.04061,0.569527,0.421272,0.425145,0.574855
507,623,212,200,211,1.06,0.569627,0.42136,0.424744,0.575256
508,618,207,205,206,1.00976,0.568893,0.421345,0.42427,0.57573
509,625,211,204,210,1.03431,0.569816,0.421815,0.424197,0.575803
510,623,207,204,212,1.01471,0.569304,0.421702,0.424499,0.575501
511,622,209,205,208,1.01951,0.569252,0.421358,0.424246,0.575754
512,644,212,207,225,1.02415,0.569468,0.421281,0.424501,0.575499
513,616,201,206,209,0.975728,0.569333,0.421224,0.424681,0.575319
514,626,207,206,213,1.00485,0.569425,0.421439,0.423947,0.576053
515,608,205,200,203,1.025,0.569082,0.421662,0.424508,0.575492
516,630,211,206,213,1.02427,0.569566,0.421986,0.42502,0.57498
517,626,207,204,215,1.01471,0.569273,0.421687,0.424941,0.575059
518,629,211,202,216,1.04455,0.569564,0.422149,0.424289,0.575711
519,623,213,205,205,1.03902,0.569855,0.422073,0.425124,0.574876
520,615,208,199,208,1.04523,0.569527,0.422465,0.42536,0.57464
521,611,202,201,208,1.00498,0.569718,0.422643,0.425252,0.574748
522,621,206,209,206,0.985646,0.570291,0.422925,0.42606,0.57394
523,607,200,197,210,1.01523,0.570651,0.423806,0.426377,0.573623
524,617,208,204,205,1.01961,0.570457,0.42351,0.426698,0.573302
525,630,204,203,223,1.00493,0.570116,0.423057,0.426086,0.573914
526,632,207,209,216,0.990431,0.569823,0.423292,0.425158,0.574842
527,639,205,209,225,0.980861,0.57007,0.423352,0.42512,0.57488
528,613,207,203,203,1.0197,0.569967,0.42379,0.425182,0.574818
529,627,205,203,219,1.00985,0.569464,0.424008,0.425859,0.574141
530,645,215,210,220,1.02381,0.569821,0.424667,0.425279,0.574721
531,627,205,201,221,1.0199,0.569609,0.424016,0.42611,0.57389
532,628,210,205,213,1.02439,0.569327,0.424057,0.426791,0.573209
533,627,209,205,213,1.01951,0.569894,0.423849,0.426744,0.573256
534,621,204,207,210,0.985507,0.570838,0.423938,0.42628,0.57372
535,627,210,203,214,1.03448,0.571175,0.423942,0.426688,0.573312
536,618,205,204,209,1.0049,0.571646,0.423835,0.426954,0.573046
537,633,209,210,214,0.995238,0.572031,0.424015,0.427099,0.572901
538,629,211,202,216,1.04455,0.572293,0.423199,0.427163,0.572837
539,628,210,207,211,1.01449,0.572019,0.423302,0.427643,0.572357
540,606,196,208,202,0.942308,0.572349,0.423289,0.428538,0.571462
541,627,208,204,215,1.01961,0.572204,0.422334,0.427937,0.572063
542,625,204,205,216,0.995122,0.571894,0.421816,0.427991,0.572009
543,624,208,201,215,1.03483,0.571311,0.421517,0.427217,0.572783
544,633,214,206,213,1.03883,0.570938,0.421885,0.427245,0.572755
545,621,213,202,206,1.05446,0.570687,0.422462,0.427307,0.572693
546,618,200,204,214,0.980392,0.570719,0.422362,0.427776,0.572224
547,629,209,204,216,1.02451,0.570377,0.422211,0.427241,0.572759
548,629,210,203,216,1.03448,0.569853,0.422266,0.427327,0.572673
549,628,214,206,208,1.03883,0.569901,0.422535,0.427656,0.572344
550,634,217,208,209,1.04327,0.570053,0.422726,0.42793,0.57207
551,626,209,204,213,1.02451,0.570106,0.421929,0.427623,0.572377
552,630,204,210,216,0.971429,0.570056,0.42244,0.428324,0.571676
553,623,205,208,210,0.985577,0.5709,0.42228,0.42867,0.57133
554,631,211,205,215,1.02927,0.571132,0.421381,0.428149,0.571851
555,634,212,208,214,1.01923,0.570483,0.421452,0.42836,0.57164
556,631,213,201,217,1.0597,0.570753,0.421643,0.428203,0.571797
557,619,206,201,212,1.02488,0.570044,0.421594,0.428025,0.571975
558,620,207,204,209,1.01471,0.570217,0.421858,0.427831,0.572169
559,621,207,205,209,1.00976,0.5698,0.421481,0.42837,0.57163
560,627,212,207,208,1.02415,0.569637,0.421492,0.42888,0.57112
561,629,205,206,218,0.995146,0.569311,0.421607,0.427382,0.572618
562,631,211,206,214,1.02427,0.568742,0.421394,0.427073,0.572927
563,622,209,204,209,1.02451,0.569457,0.421523,0.426923,0.573077
564,633,211,207,215,1.01932,0.569501,0.421521,0.4269,0.5731
565,629,210,205,214,1.02439,0.569735,0.421427,0.426896,0.573104
566,634,209,203,222,1.02956,0.570125,0.421961,0.426474,0.573526
567,624,204,205,215,0.995122,0.570149,0.421819,0.427357,0.572643
568,632,207,203,222,1.0197,0.569837,0.421157,0.427243,0.572757
569,637,210,205,222,1.02439,0.569697,0.42142,0.42671,0.57329
570,614,203,204,207,0.995098,0.569978,0.421359,0.427299,0.572701
571,626,210,205,211,1.02439,0.569905,0.421462,0.426362,0.573638
572,620,206,202,212,1.0198,0.569179,0.42166,0.42621,0.57379
573,622,209,201,212,1.0398,0.569714,0.421479,0.426165,0.573835
574,626,205,205,216,1.0,0.569889,0.421111,0.426199,0.573801
575,620,204,201,215,1.01493,0.569768,0.42069,0.426593,0.573407
576,632,208,210,214,0.990476,0.56986,0.42049,0.425588,0.574412
577,626,205,206,215,0.995146,0.569551,0.420568,0.425223,0.574777
578,625,212,204,209,1.03922,0.569578,0.420504,0.425249,0.574751
579,622,207,203,212,1.0197,0.569183,0.420709,0.425567,0.574433
580,633,209,204,220,1.02451,0.569376,0.420606,0.425134,0.574866
581,635,213,209,213,1.01914,0.569681,0.42097,0.424537,0.575463
582,622,207,212,203,0.976415,0.56951,0.421147,0.424742,0.575258
583,636,216,206,214,1.04854,0.569624,0.420158,0.425083,0.574917
584,628,204,208,216,0.980769,0.569487,0.420035,0.425316,0.574684
585,633,210,208,215,1.00962,0.569293,0.420089,0.424819,0.575181
586,629,204,207,218,0.985507,0.568635,0.420331,0.424293,0.575707
587,633,214,203,216,1.05419,0.569531,0.419581,0.424171,0.575829
588,626,206,205,215,1.00488,0.568921,0.419297,0.424339,0.575661
589,616,204,206,206,0.990291,0.568647,0.418848,0.42398,0.57602
590,626,204,209,213,0.976077,0.56891,0.419299,0.424347,0.575653
591,642,213,202,227,1.05446,0.568889,0.419633,0.423678,0.576322
592,637,210,206,221,1.01942,0.568658,0.419367,0.423191,0.576809
593,635,213,207,215,1.02899,0.568582,0.41951,0.422948,0.577052
594,609,206,194,209,1.06186,0.568693,0.419726,0.422993,0.577007
595,618,206,201,211,1.02488,0.568957,0.419944,0.423292,0.576708
596,622,203,202,217,1.00495,0.568819,0.419937,0.423515,0.576485
597,627,208,203,216,1.02463,0.568546,0.419761,0.424256,0.575744
598,625,208,207,210,1.00483,0.569338,0.419573,0.424774,0.575226
599,625,208,203,214,1.02463,0.569637,0.419362,0.423963,0.576037
600,612,208,202,202,1.0297,0.570511,0.419214,0.423714,0.576286
601,624,212,201,211,1.05473,0.569889,0.418884,0.423474,0.576526
602,643,212,208,223,1.01923,0.569881,0.418547,0.424532,0.575468
603,623,204,206,213,0.990291,0.569242,0.418661,0.424814,0.575186
604,626,205,203,218,1.00985,0.568526,0.41881,0.424229,0.575771
605,630,209,203,218,1.02956,0.568598,0.418323,0.424783,0.575217
606,633,213,205,215,1.03902,0.568254,0.418591,0.425015,0.574985
607,623,203,205,215,0.990244,0.568414,0.419117,0.424951,0.575049
608,616,210,207,199,1.01449,0.568493,0.419653,0.425013,0.574987
609,616,204,202,210,1.0099,0.568918,0.419967,0.424723,0.575277
610,626,210,205,211,1.02439,0.568751,0.420186,0.424844,0.575156
611,610,197,204,209,0.965686,0.569698,0.420499,0.425312,0.574688
612,629,205,207,217,0.990338,0.569981,0.420404,0.424816,0.575184
613,627,208,205,214,1.01463,0.569553,0.420779,0.425089,0.574911
614,625,209,202,214,1.03465,0.569501,0.420055,0.425107,0.574893
615,622,213,204,205,1.04412,0.569699,0.42004,0.426117,0.573883
616,624,205,203,216,1.00985,0.569383,0.420311,0.425557,0.574443
617,625,207,205,213,1.00976,0.569363,0.420501,0.426554,0.573446
618,643,210,211,222,0.995261,0.569532,0.420696,0.425851,0.574149
619,632,210,204,218,1.02941,0.569579,0.420864,0.426281,0.573719
620,630,210,203,217,1.03448,0.569386,0.421081,0.426008,0.573992
621,612,208,204,200,1.01961,0.569771,0.421264,0.426278,0.573722
622,617,208,202,207,1.0297,0.570015,0.421293,0.426362,0.573638
623,618,201,204,213,0.985294,0.570819,0.420839,0.426851,0.573149
624,627,203,202,222,1.00495,0.570842,0.42123,0.426223,0.573777
625,613,202,207,204,0.975845,0.571305,0.421833,0.425553,0.574447
626,630,213,209,208,1.01914,0.572269,0.421939,0.426255,0.573745
627,630,211,204,215,1.03431,0.572036,0.422476,0.425842,0.574158
628,626,205,207,214,0.990338,0.572014,0.422326,0.42565,0.57435
629,621,206,199,216,1.03518,0.571621,0.422264,0.425074,0.574926
630,623,207,206,210,1.00485,0.571307,0.422207,0.424841,0.575159
631,625,202,208,215,0.971154,0.571456,0.422497,0.424375,0.575625
632,625,207,201,217,1.02985,0.571505,0.422819,0.424035,0.575965
633,627,204,204,219,1.0,0.571607,0.423009,0.423399,0.576601
634,626,205,204,217,1.0049,0.571163,0.422751,0.423329,0.576671
635,626,206,207,213,0.995169,0.571529,0.422793,0.422786,0.577214
636,626,210,205,211,1.02439,0.571785,0.422282,0.422373,0.577627
637,628,208,201,219,1.03483,0.572597,0.422137,0.423085,0.576915
638,631,207,203,221,1.0197,0.572627,0.422143,0.422932,0.577068
639,626,206,202,218,1.0198,0.572446,0.421752,0.422905,0.577095
640,631,214,200,217,1.07,0.5729,0.421956,0.422594,0.577406
641,639,212,204,223,1.03922,0.573343,0.422166,0.423068,0.576932
642,632,203,209,220,0.971292,0.572895,0.421508,0.424299,0.575701
643,627,205,205,217,1.0,0.572482,0.421409,0.42465,0.57535
644,618,203,202,213,1.00495,0.57278,0.421688,0.424442,0.575558
645,622,205,204,213,1.0049,0.572786,0.421722,0.424393,0.575607
646,627,208,204,215,1.01961,0.572661,0.421657,0.424316,0.575684
647,619,203,201,215,1.00995,0.5721,0.421801,0.425114,0.574886
648,617,205,205,207,1.0,0.571516,0.421741,0.424729,0.575271
649,624,202,210,212,0.961905,0.571499,0.4218,0.424513,0.575487
650,624,206,206,212,1.0,0.571758,0.42237,0.424755,0.575245
651,617,211,196,210,1.07653,0.571507,0.422254,0.425369,0.574631
652,626,205,202,219,1.01485,0.57137,0.422228,0.425619,0.574381
653,619,208,201,210,1.03483,0.571761,0.422237,0.424344,0.575656
654,618,206,200,212,1.03,0.571717,0.422431,0.425039,0.574961
655,623,203,202,218,1.00495,0.571746,0.422598,0.425294,0.574706
656,626,213,204,209,1.04412,0.572043,0.422812,0.426093,0.573907
657,632,214,204,214,1.04902,0.572337,0.423167,0.425824,0.574176
658,628,207,208,213,0.995192,0.572296,0.422549,0.425361,0.574639
659,631,214,204,213,1.04902,0.572368,0.42292,0.425059,0.574941
660,618,202,204,212,0.990196,0.572408,0.422649,0.425607,0.574393
661,630,203,208,219,0.975962,0.572185,0.422953,0.426045,0.573955
662,629,209,205,215,1.01951,0.571731,0.422695,0.426726,0.573274
663,614,204,200,210,1.02,0.571504,0.422678,0.426998,0.573002
664,631,206,210,215,0.980952,0.571086,0.421737,0.426604,0.573396
665,605,208,189,208,1.10053,0.571306,0.421317,0.426854,0.573146
666,613,210,193,210,1.08808,0.571076,0.421278,0.426962,0.573038
667,617,215,196,206,1.09694,0.571245,0.421121,0.426697,0.573303
668,632,209,199,224,1.05025,0.57103,0.421263,0.426151,0.573849
669,649,219,203,227,1.07882,0.570742,0.421062,0.425624,0.574376
670,624,206,205,213,1.00488,0.57088,0.420883,0.425313,0.574687
671,623,207,202,214,1.02475,0.571491,0.420941,0.424216,0.575784
672,628,205,200,223,1.025,0.570918,0.421113,0.424163,0.575837
673,625,210,203,212,1.03448,0.570615,0.420946,0.424127,0.575873
674,632,215,200,217,1.075,0.570909,0.42072,0.423892,0.576108
675,609,200,200,209,1.0,0.570345,0.42072,0.42329,0.57671
676,615,207,203,205,1.0197,0.570249,0.420673,0.422843,0.577157
677,613,204,202,207,1.0099,0.570055,0.421093,0.42314,0.57686
678,631,213,206,212,1.03398,0.570192,0.421288,0.423564,0.576436
679,620,201,206,213,0.975728,0.570256,0.421045,0.424026,0.575974
680,614,203,200,211,1.015,0.570112,0.421346,0.424803,0.575197
681,625,208,204,213,1.01961,0.570328,0.421355,0.424168,0.575832
682,623,208,208,207,1.0,0.570302,0.421305,0.424233,0.575767
683,639,215,204,220,1.05392,0.570907,0.421427,0.424784,0.575216
684,626,204,202,220,1.0099,0.571268,0.421403,0.424673,0.575327
685,623,208,204,211,1.01961,0.571508,0.421487,0.42446,0.57554
686,618,211,206,201,1.02427,0.571812,0.421281,0.424902,0.575098
687,625,210,208,207,1.00962,0.571437,0.421568,0.425174,0.574826
688,625,212,204,209,1.03922,0.571577,0.421732,0.425194,0.574806
689,633,212,206,215,1.02913,0.571255,0.421259,0.424484,0.575516
690,610,206,202,202,1.0198,0.571834,0.421751,0.423929,0.576071
691,623,200,207,216,0.966184,0.572355,0.422068,0.424054,0.575946
692,628,207,208,213,0.995192,0.572352,0.422315,0.4245,0.5755
693,629,205,209,215,0.980861,0.572331,0.42266,0.424699,0.575301
694,623,205,205,213,1.0,0.57276,0.423022,0.425003,0.574997
695,630,208,204,218,1.01961,0.573275,0.423427,0.4243,0.5757
696,636,209,207,220,1.00966,0.573588,0.423582,0.424457,0.575543
697,641,216,205,220,1.05366,0.573871,0.423131,0.42431,0.57569
698,619,205,208,206,0.985577,0.57369,0.423175,0.423924,0.576076
699,630,205,213,212,0.962441,0.57372,0.422721,0.424095,0.575905
700,628,206,207,215,0.995169,0.573807,0.422304,0.423517,0.576483
701,629,206,207,216,0.995169,0.573643,0.422793,0.423028,0.576972
702,615,206,203,206,1.01478,0.573905,0.423087,0.422291,0.577709
703,635,209,203,223,1.02956,0.57418,0.423001,0.422249,0.577751
704,634,214,206,214,1.03883,0.574494,0.422944,0.422176,0.577824
705,618,204,208,206,0.980769,0.57493,0.422676,0.422333,0.577667
706,638,212,205,221,1.03415,0.574552,0.423053,0.42164,0.57836
707,613,202,200,211,1.01,0.574678,0.423169,0.421364,0.578636
708,633,210,211,212,0.995261,0.574639,0.423256,0.421369,0.578631
709,620,203,207,210,0.980676,0.574365,0.423043,0.421272,0.578728
710,637,206,212,219,0.971698,0.574462,0.423348,0.421323,0.578677
711,628,208,206,214,1.00971,0.574395,0.423031,0.420956,0.579044
712,621,204,200,217,1.02,0.574417,0.423364,0.421243,0.578757
713,626,210,205,211,1.02439,0.57392,0.423458,0.422261,0.577739
714,634,206,205,223,1.00488,0.573408,0.423291,0.421909,0.578091
715,640,213,206,221,1.03398,0.573953,0.423439,0.42137,0.57863
716,622,207,207,208,1.0,0.574047,0.423889,0.422152,0.577848
717,616,207,198,211,1.04545,0.573648,0.424364,0.422594,0.577406
718,627,213,202,212,1.05446,0.574022,0.424505,0.423301,0.576699
719,627,208,205,214,1.01463,0.573707,0.424312,0.423398,0.576602
720,621,204,202,215,1.0099,0.574086,0.424568,0.423975,0.576025
721,631,207,205,219,1.00976,0.573915,0.424278,0.423323,0.576677
722,639,208,208,223,1.0,0.573982,0.423972,0.423722,0.576278
723,620,199,206,215,0.966019,0.573684,0.423876,0.423941,0.576059
724,619,203,205,211,0.990244,0.573613,0.423881,0.423319,0.576681
725,621,210,198,213,1.06061,0.574045,0.423461,0.423045,0.576955
726,628,209,203,216,1.02956,0.573569,0.423675,0.422542,0.577458
727,632,210,207,215,1.01449,0.573367,0.423347,0.423009,0.576991
728,625,212,204,209,1.03922,0.573148,0.423065,0.423031,0.576969
729,624,207,202,215,1.02475,0.573068,0.423067,0.42317,0.57683
730,613,206,201,206,1.02488,0.573733,0.42319,0.423959,0.576041
731,617,206,202,209,1.0198,0.573132,0.423271,0.424535,0.575465
732,633,210,203,220,1.03448,0.572844,0.422974,0.424254,0.575746
733,625,206,205,214,1.00488,0.573013,0.423341,0.424636,0.575364
734,626,206,202,218,1.0198,0.572858,0.423858,0.424114,0.575886
735,620,205,200,215,1.025,0.572932,0.424103,0.42499,0.57501
736,623,206,204,213,1.0098,0.572629,0.42362,0.425308,0.574692
737,638,217,201,220,1.0796,0.573172,0.42352,0.425464,0.574536
738,620,207,204,209,1.01471,0.57294,0.423845,0.425469,0.574531
739,620,212,200,208,1.06,0.57294,0.424094,0.424843,0.575157
740,632,214,205,213,1.0439,0.573348,0.424131,0.42435,0.57565
741,632,207,207,218,1.0,0.573606,0.424533,0.424522,0.575478
742,638,208,205,225,1.01463,0.573597,0.425192,0.42557,0.57443
743,641,208,209,224,0.995215,0.573279,0.425048,0.425217,0.574783
744,635,213,210,212,1.01429,0.572997,0.424854,0.42518,0.57482
745,623,198,204,221,0.970588,0.572549,0.42494,0.424763,0.575237
746,625,204,203,218,1.00493,0.572437,0.425066,0.424696,0.575304
747,637,215,202,220,1.06436,0.572558,0.424975,0.424472,0.575528
748,625,212,207,206,1.02415,0.572745,0.424661,0.424131,0.575869
749,634,215,202,217,1.06436,0.572848,0.424535,0.424765,0.575235
750,642,208,211,223,0.985782,0.573948,0.42472,0.424533,0.575467
751,624,207,207,210,1.0,0.573941,0.424266,0.424746,0.575254
752,626,208,204,214,1.01961,0.574461,0.423673,0.424025,0.575975
753,609,206,200,203,1.03,0.574463,0.423605,0.424989,0.575011
754,631,215,202,214,1.06436,0.574468,0.423546,0.424762,0.575238
755,629,210,207,212,1.01449,0.574544,0.423683,0.424971,0.575029
756,620,206,205,209,1.00488,0.574593,0.422851,0.424851,0.575149
757,636,213,206,217,1.03398,0.574799,0.423358,0.425024,0.574976
758,637,211,203,223,1.03941,0.575059,0.423214,0.424514,0.575486
759,618,208,208,202,1.0,0.575287,0.422958,0.423495,0.576505
760,633,210,204,219,1.02941,0.574931,0.423252,0.423406,0.576594
761,618,208,202,208,1.0297,0.574672,0.423121,0.423408,0.576592
762,623,205,203,215,1.00985,0.575048,0.423536,0.423838,0.576162
763,629,206,204,219,1.0098,0.57468,0.423644,0.424111,0.575889
764,632,208,205,219,1.01463,0.574572,0.423409,0.42383,0.57617
765,632,208,206,218,1.00971,0.574327,0.423009,0.423688,0.576312
766,630,207,202,221,1.02475,0.574134,0.422921,0.424039,0.575961
767,614,206,202,206,1.0198,0.574012,0.422972,0.42437,0.57563
768,631,208,203,220,1.02463,0.573497,0.422672,0.424414,0.575586
769,628,213,208,207,1.02404,0.573839,0.423239,0.424584,0.575416
770,627,210,200,217,1.05,0.573967,0.423141,0.424468,0.575532
771,624,208,205,211,1.01463,0.574611,0.423443,0.4242,0.5758
772,618,205,197,216,1.04061,0.574431,0.423065,0.424022,0.575978
773,623,211,201,211,1.04975,0.574134,0.42295,0.42401,0.57599
774,632,210,206,216,1.01942,0.574238,0.422704,0.423792,0.576208
775,614,202,201,211,1.00498,0.574384,0.422617,0.423468,0.576532
776,619,206,205,208,1.00488,0.574296,0.422752,0.423541,0.576459
777,626,211,203,212,1.03941,0.574294,0.42251,0.423895,0.576105
778,612,198,203,211,0.975369,0.574485,0.422455,0.42424,0.57576
779,627,206,209,212,0.985646,0.574874,0.422735,0.424682,0.575318
780,621,210,196,215,1.07143,0.574889,0.422791,0.424465,0.575535
781,606,202,200,204,1.01,0.574884,0.422639,0.424236,0.575764
782,621,206,204,211,1.0098,0.574578,0.422438,0.424139,0.575861
783,619,208,208,203,1.0,0.574183,0.422464,0.423099,0.576901
784,630,213,201,216,1.0597,0.573945,0.422646,0.423043,0.576957
785,627,211,206,210,1.02427,0.57444,0.422555,0.422638,0.577362
786,625,207,209,209,0.990431,0.574544,0.422735,0.422889,0.577111
787,627,212,204,211,1.03922,0.574408,0.422098,0.423146,0.576854
788,622,202,206,214,0.980583,0.573769,0.422352,0.423206,0.576794
789,621,209,204,208,1.02451,0.574032,0.422357,0.423321,0.576679
790,621,202,203,216,0.995074,0.574118,0.422333,0.422931,0.577069
791,627,208,208,211,1.0,0.574327,0.421971,0.422013,0.577987
792,643,211,210,222,1.00476,0.573834,0.421616,0.422691,0.577309
793,620,204,208,208,0.980769,0.573585,0.421925,0.423646,0.576354
